-0.000236,-0.034074,-0.024212,0.123489,0.122687,0.246614,0.245659,-0.012579,-0.072695,0.040651,-0.052026,-0.003591,0.049415,0.295767,-0.067213,-0.036637,-0.019380,-0.011713,0.008447,-0.023258,0.259752,-0.121860,-0.130123,-0.116588,-0.077337,-0.052604,0.016283,0.045641,-0.131644,-0.115886,-0.150681,-0.110839,-0.057588,-0.046252,0.045268,-0.084809,-0.110354,-0.150356,-0.103017,-0.030682,-0.015350,-0.006822,-0.059943,-0.045834,-0.060047,-0.014033,-0.022041,-0.096169,-0.027938
0.115213,0.101699,-0.074124,-0.034212,-0.075455,-0.015392,-0.004522,-0.075506,-0.123014,-0.127323,-0.127293,-0.146376,-0.130541,-0.136416,-0.108220,-0.141319,-0.157469,-0.186334,-0.122580,-0.112898,-0.117595,-0.077818,-0.136655,-0.149469,-0.146753,-0.112252,-0.097360,-0.089062,-0.119607,-0.113669,-0.150446,-0.139825,-0.104995,-0.091585,-0.123377,-0.093589,-0.074379,-0.096643,-0.130325,-0.136785,-0.116489,-0.119702,-0.130248,-0.094152,-0.111976,-0.125076,-0.114138,-0.097106,-0.001369
0.253602,0.409111,0.329635,0.326710,0.273975,0.138076,0.044984,0.343569,0.477382,0.319508,0.463414,0.300652,-0.009648,-0.004467,0.053495,0.277651,0.577006,0.365842,0.009862,0.003592,0.006444,0.020043,0.333169,0.413478,0.403623,0.157573,-0.064351,0.024338,-0.043035,0.108967,0.245182,0.241087,0.171808,0.079369,0.065395,-0.032944,-0.015419,0.203685,0.022724,-0.061225,-0.046524,0.000651,-0.051188,0.072431,0.204730,0.015035,-0.020328,-0.001452,0.001687
0.206839,0.297358,0.242469,0.141801,0.031305,0.105960,0.004447,0.282274,0.492283,0.219539,0.106660,0.108657,0.130870,-0.069999,0.291171,0.329002,0.308550,0.263035,0.369800,0.200355,-0.001510,0.040544,0.306831,0.287203,0.212966,0.267188,0.211240,-0.069612,0.067910,0.209815,0.094916,0.212761,0.201682,0.296484,0.116661,0.201751,0.276940,0.068927,-0.007801,0.118630,0.038760,0.037446,0.007710,0.163342,0.088376,0.078322,0.008391,0.067619,0.019084
-0.022881,-0.059022,-0.129677,-0.068806,-0.082567,-0.079801,-0.032777,-0.082018,-0.122804,-0.125381,-0.156505,-0.080020,-0.123842,-0.123242,-0.107978,-0.141821,-0.169203,-0.198939,-0.137064,-0.096028,-0.171389,-0.061212,-0.040309,-0.100218,-0.170738,-0.108290,-0.118391,-0.106354,-0.077127,-0.071323,-0.121307,-0.145320,-0.112180,-0.048413,-0.021415,-0.091914,-0.074953,-0.124504,-0.145483,-0.094365,-0.130733,0.025169,-0.076859,-0.071889,-0.083594,-0.083624,-0.000540,0.046488,0.127658
0.092163,-0.056607,-0.032026,-0.134010,-0.199834,-0.187749,-0.177280,0.114753,0.005868,-0.049242,-0.158075,-0.154195,-0.125589,-0.136185,0.117357,-0.068906,-0.122489,-0.146590,-0.145563,-0.204474,-0.178777,0.074422,-0.134253,-0.197437,-0.208020,-0.194335,-0.192337,-0.262283,0.008106,-0.116309,-0.215602,-0.244059,-0.257912,-0.207569,-0.176927,0.104744,-0.065513,-0.023403,-0.044032,-0.138762,-0.170855,-0.176933,0.063218,-0.093639,-0.072334,-0.105145,-0.122110,-0.123096,-0.098352
0.013503,0.025813,0.051455,0.007429,0.004016,-0.006870,0.010956,0.184519,0.172214,0.042356,0.012099,0.094084,-0.007874,0.039602,0.416485,0.222248,0.096772,0.026329,0.024411,0.033721,-0.058561,0.285028,0.532752,0.287949,-0.013760,-0.056419,-0.087264,-0.054286,0.150458,0.480190,0.368329,0.208629,0.006296,-0.128648,-0.090591,0.027728,0.156538,0.264251,0.285813,0.236672,0.054666,-0.044497,-0.065859,0.053466,0.134300,0.176740,0.216172,0.141698,0.058638
-0.169835,-0.138289,-0.112242,-0.060620,-0.019228,0.030114,-0.029023,-0.131458,-0.095729,-0.104560,-0.136649,-0.111743,-0.011392,-0.008277,-0.122902,-0.077657,-0.081219,-0.108023,-0.104498,-0.068538,-0.045315,0.006621,-0.023664,-0.006366,0.031286,0.008259,-0.041640,-0.020765,0.000474,-0.053942,0.026811,0.050397,0.088462,-0.012979,-0.092905,-0.012028,-0.044870,-0.036863,-0.023077,0.149038,0.087376,-0.023770,0.094706,0.083054,0.092496,0.172738,0.087471,0.175230,0.379320
-0.075304,-0.075842,-0.018510,0.010471,-0.055285,-0.124554,-0.047999,-0.035346,-0.111371,-0.031896,-0.026962,-0.001475,-0.103292,-0.009780,-0.094486,-0.074795,-0.063792,-0.045573,-0.066802,-0.089914,0.070674,-0.136914,-0.136514,-0.116154,-0.066269,-0.121532,-0.023197,0.076990,-0.116285,-0.163174,-0.148538,-0.109484,-0.083507,-0.039482,0.057483,0.006420,-0.011202,-0.046082,-0.117893,-0.103720,0.008427,0.165433,-0.065055,-0.071203,0.006919,0.061890,0.259068,0.329727,0.199450
-0.024352,0.120924,0.073099,0.030690,0.009279,0.103330,0.208709,-0.136210,0.050402,0.083246,0.151860,0.070064,0.042589,0.121655,-0.036519,0.025566,-0.120593,-0.070493,-0.084235,0.011865,-0.027027,-0.080778,-0.005804,-0.108922,0.003382,-0.052448,-0.046062,0.088913,-0.051255,-0.027790,-0.123120,0.021640,0.057480,-0.096675,-0.143025,0.008197,-0.109407,-0.158302,0.019425,-0.096165,-0.072796,-0.119030,0.076757,-0.082772,-0.165052,-0.016810,0.029256,-0.028060,-0.015588
